Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G45 0JT,No,55.800345,-4.225737,260578,658581,NS605585,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0JU,No,55.800345,-4.225737,260578,658581,NS605585,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0JX,No,55.800345,-4.225737,260578,658581,NS605585,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0JY,No,55.800632,-4.224749,260641,658611,NS606586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0JZ,No,55.800632,-4.224749,260641,658611,NS606586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0LA,No,55.800632,-4.224749,260641,658611,NS606586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,138,,,"Croftfoot",2.0,"",""
G45 0LB,No,55.800902,-4.223775,260703,658639,NS607586,1/1/1980 12:00:00 AM,5/1/2005 12:00:00 AM,137,,,"Croftfoot",1.9,"",""
G45 0LE,No,55.800911,-4.223775,260703,658640,NS607586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,137,,,"Croftfoot",1.9,"",""
G45 0LF,No,55.800911,-4.223775,260703,658640,NS607586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,137,,,"Croftfoot",1.9,"",""
G45 0LG,No,55.801189,-4.222786,260766,658669,NS607586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,132,,,"Croftfoot",1.9,"",""
G45 0LH,No,55.801189,-4.222786,260766,658669,NS607586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,132,,,"Croftfoot",1.9,"",""
G45 0LJ,No,55.801468,-4.221796,260829,658698,NS608586,1/1/1980 12:00:00 AM,5/1/2005 12:00:00 AM,127,,,"Croftfoot",1.9,"",""
G45 0LL,No,55.801468,-4.221796,260829,658698,NS608586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,127,,,"Croftfoot",1.9,"",""
G45 0LN,No,55.801468,-4.221796,260829,658698,NS608586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,127,,,"Croftfoot",1.9,"",""
G45 0LQ,No,55.801189,-4.222786,260766,658669,NS607586,1/1/1980 12:00:00 AM,4/1/2005 12:00:00 AM,132,,,"Croftfoot",1.9,"",""
G45 0NA,Yes,55.813071,-4.21727,261154,659980,NS611599,12/1/2002 12:00:00 AM,,50,124,40,"Croftfoot",0.9,"",""
G45 0NB,Yes,55.812648,-4.217294,261151,659933,NS611599,9/1/2002 12:00:00 AM,,54,192,67,"Croftfoot",0.9,"",""
G45 0ND,Yes,55.81191,-4.224818,260677,659866,NS606598,1/1/1980 12:00:00 AM,,46,37,10,"Croftfoot",0.7,"",""
G45 0NE,Yes,55.813758,-4.218555,261076,660059,NS610600,4/1/2003 12:00:00 AM,,46,25,8,"Croftfoot",0.8,"",""
G45 0NF,Yes,55.811406,-4.224169,260716,659809,NS607598,1/1/1980 12:00:00 AM,,52,55,23,"Croftfoot",0.8,"",""
G45 0NG,Yes,55.812502,-4.220925,260923,659924,NS609599,1/1/1980 12:00:00 AM,,51,1,1,"Croftfoot",0.8,"",""
G45 0NH,Yes,55.812988,-4.216678,261191,659970,NS611599,7/1/2003 12:00:00 AM,,48,6,2,"Croftfoot",0.9,"",""
G45 0NJ,Yes,55.814195,-4.218039,261110,660107,NS611601,1/1/1980 12:00:00 AM,,42,2,1,"Croftfoot",0.8,"",""
G45 0NL,Yes,55.813192,-4.220071,260979,659999,NS609599,9/1/2002 12:00:00 AM,,50,17,9,"Croftfoot",0.8,"",""
G45 0NN,Yes,55.806248,-4.230798,260282,659248,NS602592,7/1/2003 12:00:00 AM,,97,35,17,"Croftfoot",1.3,"",""
G45 0NR,Yes,55.807531,-4.231414,260248,659392,NS602593,6/1/2002 12:00:00 AM,,89,36,18,"Croftfoot",1.2,"",""
G45 0NS,Yes,55.806932,-4.231715,260227,659326,NS602593,1/1/1980 12:00:00 AM,,93,43,17,"Croftfoot",1.3,"",""
G45 0NT,Yes,55.806224,-4.231373,260246,659247,NS602592,1/1/1980 12:00:00 AM,,95,0,0,"Croftfoot",1.4,"",""
G45 0NZ,No,55.80252,-4.228702,260400,658829,NS604588,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,119,,,"Croftfoot",1.7,"",""
G45 0PA,No,55.802679,-4.224881,260640,658839,NS606588,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,113,,,"Croftfoot",1.7,"",""
G45 0PB,No,55.802766,-4.225046,260630,658849,NS606588,8/1/1973 12:00:00 AM,11/1/1991 12:00:00 AM,112,,,"Croftfoot",1.7,"",""
G45 0PD,No,55.802679,-4.224881,260640,658839,NS606588,8/1/1973 12:00:00 AM,11/1/1991 12:00:00 AM,113,,,"Croftfoot",1.7,"",""
G45 0PE,No,55.802676,-4.225041,260630,658839,NS606588,8/1/1973 12:00:00 AM,11/1/1991 12:00:00 AM,113,,,"Croftfoot",1.7,"",""
G45 0PF,No,55.80283,-4.226486,260540,658859,NS605588,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,111,,,"Croftfoot",1.7,"",""
G45 0PG,No,55.803067,-4.228254,260430,658889,NS604588,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,112,,,"Croftfoot",1.7,"",""
G45 0PH,No,55.803618,-4.228637,260408,658951,NS604589,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,107,,,"Croftfoot",1.6,"",""
G45 0PJ,No,55.803813,-4.227754,260464,658971,NS604589,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,105,,,"Croftfoot",1.6,"",""
G45 0PL,No,55.80334,-4.226579,260536,658916,NS605589,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,108,,,"Croftfoot",1.7,"",""
G45 0PQ,No,55.803794,-4.227817,260460,658969,NS604589,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,105,,,"Croftfoot",1.6,"",""
G45 0PW,Yes,55.798803,-4.232446,260152,658423,NS601584,12/1/2000 12:00:00 AM,,135,28,12,"Croftfoot",2.2,"",""
G45 0PX,No,55.797394,-4.238779,259750,658279,NS597582,8/1/1973 12:00:00 AM,7/1/1991 12:00:00 AM,137,,,"Busby",2.4,"",""
G45 0PY,Yes,55.799249,-4.230158,260297,658468,NS602584,1/1/1980 12:00:00 AM,,134,71,30,"Croftfoot",2.1,"",""
G45 0PZ,Yes,55.799714,-4.228797,260384,658517,NS603585,1/1/1980 12:00:00 AM,,137,45,27,"Croftfoot",2.1,"",""
G45 0QA,Yes,55.7984,-4.236332,259907,658386,NS599583,1/1/1980 12:00:00 AM,,136,128,51,"Croftfoot",2.3,"",""
G45 0QB,Yes,55.798519,-4.234233,260039,658395,NS600583,1/1/1980 12:00:00 AM,,136,89,43,"Croftfoot",2.2,"",""
G45 0QD,No,55.798794,-4.23243,260153,658422,NS601584,1/1/1980 12:00:00 AM,11/1/2000 12:00:00 AM,135,,,"Croftfoot",2.2,"",""
G45 0QE,Yes,55.797658,-4.247458,259207,658326,NS592583,2/1/2003 12:00:00 AM,,108,140,44,"Clarkston",2.0,"",""
G45 0QF,Yes,55.79797,-4.24612,259292,658358,NS592583,11/1/2003 12:00:00 AM,,114,40,12,"Clarkston",2.1,"",""
G45 0QG,Yes,55.797607,-4.248253,259157,658322,NS591583,6/1/2003 12:00:00 AM,,106,26,10,"Clarkston",1.9,"",""
G45 0QH,Yes,55.798303,-4.24365,259448,658390,NS594583,12/1/2002 12:00:00 AM,,123,80,30,"Clarkston",2.2,"",""
G45 0QJ,No,55.79832,-4.242183,259540,658389,NS595583,1/1/1980 12:00:00 AM,9/1/2000 12:00:00 AM,130,,,"Clarkston",2.3,"",""
G45 0QL,No,55.798341,-4.243493,259458,658394,NS594583,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,124,,,"Clarkston",2.2,"",""
G45 0QN,No,55.798022,-4.245229,259348,658362,NS593583,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,118,,,"Clarkston",2.1,"",""
G45 0QP,No,55.79697,-4.247211,259220,658249,NS592582,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,110,,,"Clarkston",2.0,"",""
G45 0QQ,Yes,55.796669,-4.248454,259141,658218,NS591582,4/1/2003 12:00:00 AM,,107,29,8,"Clarkston",1.9,"",""
G45 0QU,No,55.804357,-4.220557,260917,659017,NS609590,12/1/1999 12:00:00 AM,6/1/2000 12:00:00 AM,101,,,"Croftfoot",1.6,"",""
G45 0QW,No,55.797527,-4.246254,259282,658309,NS592583,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,114,,,"Clarkston",2.0,"",""
G45 0YA,No,55.804357,-4.220557,260917,659017,NS609590,6/1/1999 12:00:00 AM,12/1/1999 12:00:00 AM,101,,,"Croftfoot",1.6,"",""
G45 0YD,No,55.806813,-4.236767,259910,659323,NS599593,9/1/2002 12:00:00 AM,5/1/2007 12:00:00 AM,93,,,"Croftfoot",1.4,"",""
G45 0YE,No,55.806813,-4.236767,259910,659323,NS599593,8/1/2003 12:00:00 AM,5/1/2007 12:00:00 AM,93,,,"Croftfoot",1.4,"",""
G45 9AA,Yes,55.806652,-4.23502,260019,659302,NS600593,1/1/1980 12:00:00 AM,,95,0,0,"Croftfoot",1.4,"",""
G45 9AB,Yes,55.807429,-4.23382,260097,659386,NS600593,6/1/1999 12:00:00 AM,,93,86,45,"Croftfoot",1.3,"",""
G45 9AD,Yes,55.807235,-4.234575,260049,659366,NS600593,1/1/1980 12:00:00 AM,,94,0,0,"Croftfoot",1.3,"",""
G45 9AE,Yes,55.807875,-4.234737,260041,659437,NS600594,1/1/1980 12:00:00 AM,,90,73,35,"Croftfoot",1.2,"",""
G45 9AF,No,55.807767,-4.23572,259979,659427,NS599594,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,89,,,"Croftfoot",1.3,"",""
G45 9AG,No,55.807444,-4.236212,259947,659392,NS599593,1/1/1980 12:00:00 AM,4/1/2007 12:00:00 AM,90,,,"Croftfoot",1.3,"",""
G45 9AH,Yes,55.806102,-4.236359,259933,659243,NS599592,1/1/1980 12:00:00 AM,,96,0,0,"Croftfoot",1.4,"",""
G45 9AJ,No,55.806813,-4.236767,259910,659323,NS599593,1/1/1980 12:00:00 AM,8/1/2011 12:00:00 AM,93,,,"Croftfoot",1.4,"",""
G45 9AL,No,55.806813,-4.236767,259910,659323,NS599593,1/1/1980 12:00:00 AM,7/1/2018 12:00:00 AM,93,,,"Croftfoot",1.4,"",""
G45 9AN,No,55.805883,-4.235533,259984,659217,NS599592,1/1/1980 12:00:00 AM,7/1/2013 12:00:00 AM,96,,,"Croftfoot",1.4,"",""
G45 9AP,No,55.806128,-4.236376,259932,659246,NS599592,1/1/1980 12:00:00 AM,10/1/2008 12:00:00 AM,96,,,"Croftfoot",1.4,"",""
G45 9AQ,Yes,55.804905,-4.235686,259971,659109,NS599591,1/1/1980 12:00:00 AM,,99,6,2,"Croftfoot",1.6,"",""
G45 9AR,Yes,55.80431,-4.235538,259978,659042,NS599590,1/1/1980 12:00:00 AM,,109,51,41,"Croftfoot",1.6,"",""
G45 9AS,Yes,55.804306,-4.235524,259979,659042,NS599590,1/1/1980 12:00:00 AM,,110,47,36,"Croftfoot",1.6,"",""
G45 9AT,Yes,55.804077,-4.234551,260039,659014,NS600590,1/1/1980 12:00:00 AM,,113,51,40,"Croftfoot",1.6,"",""
G45 9AU,Yes,55.804073,-4.234537,260040,659014,NS600590,1/1/1980 12:00:00 AM,,113,46,39,"Croftfoot",1.6,"",""
G45 9AW,Yes,55.805791,-4.234939,260021,659206,NS600592,1/1/1980 12:00:00 AM,,96,,,"Croftfoot",1.4,"",""
G45 9AX,Yes,55.804319,-4.233576,260101,659039,NS601590,1/1/1980 12:00:00 AM,,112,51,41,"Croftfoot",1.6,"",""
G45 9AY,Yes,55.804319,-4.233576,260101,659039,NS601590,1/1/1980 12:00:00 AM,,112,43,35,"Croftfoot",1.6,"",""
G45 9AZ,Yes,55.80435,-4.232349,260178,659040,NS601590,1/1/1980 12:00:00 AM,,111,44,44,"Croftfoot",1.6,"",""
G45 9BA,Yes,55.804875,-4.232413,260176,659099,NS601590,1/1/1980 12:00:00 AM,,103,18,18,"Croftfoot",1.5,"",""
G45 9BB,Yes,55.806738,-4.237196,259883,659316,NS598593,9/1/2017 12:00:00 AM,,104,,,"Croftfoot",1.4,"",""
G45 9BD,Yes,55.805366,-4.237564,259855,659164,NS598591,10/1/2017 12:00:00 AM,,95,,,"Croftfoot",1.5,"",""
G45 9BE,Yes,55.80532,-4.236604,259915,659157,NS599591,1/1/2018 12:00:00 AM,,98,,,"Croftfoot",1.5,"",""
G45 9BL,Yes,55.805428,-4.238315,259808,659172,NS598591,1/1/1980 12:00:00 AM,,96,16,16,"Croftfoot",1.6,"",""
G45 9BN,Yes,55.804781,-4.23831,259806,659100,NS598591,1/1/1980 12:00:00 AM,,100,70,55,"Croftfoot",1.6,"",""
G45 9BP,Yes,55.804578,-4.237133,259879,659075,NS598590,6/1/2005 12:00:00 AM,,102,44,14,"Croftfoot",1.6,"",""
G45 9BS,No,55.806829,-4.238842,259780,659329,NS597593,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,85,,,"Croftfoot",1.4,"",""
G45 9BU,No,55.806111,-4.238801,259780,659249,NS597592,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,89,,,"Croftfoot",1.5,"",""
G45 9BX,No,55.805995,-4.240231,259690,659239,NS596592,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,85,,,"Croftfoot",1.6,"",""
G45 9BY,No,55.806638,-4.23947,259740,659309,NS597593,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,84,,,"Croftfoot",1.5,"",""
G45 9BZ,No,55.80627,-4.239927,259710,659269,NS597592,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,84,,,"Croftfoot",1.5,"",""
G45 9DA,No,55.807541,-4.241245,259632,659413,NS596594,1/1/1980 12:00:00 AM,9/1/2002 12:00:00 AM,74,,,"King's Park",1.4,"",""
G45 9DB,No,55.807835,-4.242363,259563,659448,NS595594,1/1/1980 12:00:00 AM,3/1/2003 12:00:00 AM,69,,,"King's Park",1.3,"",""
G45 9DD,Yes,55.806863,-4.241461,259616,659338,NS596593,1/1/1980 12:00:00 AM,,78,42,21,"King's Park",1.4,"",""
G45 9DE,Yes,55.806151,-4.239601,259730,659255,NS597592,6/1/1999 12:00:00 AM,,86,82,38,"Croftfoot",1.5,"",""
G45 9DF,Yes,55.806672,-4.242057,259578,659318,NS595593,1/1/1980 12:00:00 AM,,78,36,20,"King's Park",1.5,"",""
G45 9DG,Yes,55.80618,-4.242428,259553,659264,NS595592,1/1/1980 12:00:00 AM,,81,40,23,"King's Park",1.5,"",""
G45 9DH,Yes,55.805184,-4.243312,259494,659155,NS594591,1/1/1980 12:00:00 AM,,89,67,36,"King's Park",1.6,"",""
G45 9DJ,Yes,55.804267,-4.243849,259457,659054,NS594590,1/1/1980 12:00:00 AM,,94,66,35,"King's Park",1.7,"",""
G45 9DL,Yes,55.806536,-4.239639,259729,659298,NS597592,12/1/1999 12:00:00 AM,,84,37,20,"Croftfoot",1.5,"",""
G45 9DN,Yes,55.806212,-4.24069,259662,659264,NS596592,12/1/1999 12:00:00 AM,,83,23,14,"King's Park",1.5,"",""
G45 9DP,Yes,55.806949,-4.238227,259819,659341,NS598593,6/1/2000 12:00:00 AM,,87,32,12,"Croftfoot",1.4,"",""
G45 9DQ,Yes,55.806403,-4.238068,259827,659280,NS598592,6/1/2000 12:00:00 AM,,89,32,12,"Croftfoot",1.5,"",""
G45 9DR,Yes,55.806129,-4.238323,259810,659250,NS598592,12/1/1999 12:00:00 AM,,90,27,14,"Croftfoot",1.5,"",""
G45 9DS,Yes,55.807631,-4.233303,260130,659407,NS601594,1/1/1980 12:00:00 AM,,91,55,32,"Croftfoot",1.2,"",""
G45 9DT,Yes,55.808249,-4.232923,260156,659475,NS601594,1/1/1980 12:00:00 AM,,87,72,32,"Croftfoot",1.1,"",""
G45 9DU,Yes,55.808125,-4.233826,260099,659463,NS600594,1/1/1980 12:00:00 AM,,88,54,31,"Croftfoot",1.2,"",""
G45 9DW,Yes,55.805267,-4.241721,259594,659161,NS595591,6/1/1999 12:00:00 AM,,91,71,23,"King's Park",1.6,"",""
G45 9DX,No,55.808628,-4.23186,260224,659515,NS602595,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,83,,,"Croftfoot",1.1,"",""
G45 9DY,Yes,55.808581,-4.233453,260124,659513,NS601595,1/1/1980 12:00:00 AM,,84,77,33,"Croftfoot",1.1,"",""
G45 9DZ,No,55.808279,-4.236739,259917,659486,NS599594,1/1/1980 12:00:00 AM,9/1/2000 12:00:00 AM,80,,,"Croftfoot",1.2,"",""
G45 9EA,Yes,55.808179,-4.237071,259896,659476,NS598594,1/1/1980 12:00:00 AM,,81,31,13,"Croftfoot",1.2,"",""
G45 9EB,No,55.807576,-4.239332,259752,659413,NS597594,1/1/1980 12:00:00 AM,4/1/2003 12:00:00 AM,80,,,"Croftfoot",1.4,"",""
G45 9ED,Yes,55.808863,-4.231809,260228,659541,NS602595,6/1/2001 12:00:00 AM,,80,20,12,"Croftfoot",1.1,"",""
G45 9EF,Yes,55.806174,-4.24152,259610,659262,NS596592,1/1/1980 12:00:00 AM,,83,41,22,"King's Park",1.5,"",""
G45 9EG,No,55.80561,-4.241645,259600,659199,NS596591,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,87,,,"King's Park",1.6,"",""
G45 9EH,Yes,55.807761,-4.237302,259880,659430,NS598594,1/1/1980 12:00:00 AM,,85,52,21,"Croftfoot",1.3,"",""
G45 9EJ,No,55.80779,-4.236919,259904,659432,NS599594,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,86,,,"Croftfoot",1.3,"",""
G45 9EL,Yes,55.808657,-4.236697,259921,659528,NS599595,10/1/2002 12:00:00 AM,,76,36,14,"Croftfoot",1.2,"",""
G45 9EN,Yes,55.808745,-4.238524,259807,659542,NS598595,2/1/2019 12:00:00 AM,,75,,,"Croftfoot",1.2,"",""
G45 9EQ,No,55.806714,-4.240272,259690,659319,NS596593,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,82,,,"King's Park",1.5,"",""
G45 9ES,No,55.808501,-4.238332,259818,659514,NS598595,1/1/1980 12:00:00 AM,7/1/2003 12:00:00 AM,76,,,"Croftfoot",1.3,"",""
G45 9ET,No,55.808524,-4.237583,259865,659515,NS598595,1/1/1980 12:00:00 AM,7/1/2003 12:00:00 AM,76,,,"Croftfoot",1.2,"",""
G45 9EX,Yes,55.809104,-4.240776,259667,659586,NS596595,1/1/1980 12:00:00 AM,,67,61,30,"King's Park",1.2,"",""
G45 9EY,Yes,55.808608,-4.241354,259629,659532,NS596595,1/1/1980 12:00:00 AM,,67,62,35,"King's Park",1.3,"",""
G45 9EZ,Yes,55.808799,-4.239769,259729,659550,NS597595,1/1/1980 12:00:00 AM,,70,56,30,"King's Park",1.3,"",""
G45 9HA,Yes,55.808499,-4.239196,259764,659516,NS597595,1/1/1980 12:00:00 AM,,74,39,27,"Croftfoot",1.3,"",""
G45 9HB,Yes,55.808509,-4.242338,259567,659523,NS595595,1/1/1980 12:00:00 AM,,66,50,28,"King's Park",1.3,"",""
G45 9HD,Yes,55.809412,-4.242598,259554,659624,NS595596,1/1/1980 12:00:00 AM,,64,105,56,"King's Park",1.2,"",""
G45 9HE,Yes,55.809431,-4.238388,259818,659618,NS598596,1/1/1980 12:00:00 AM,,68,86,29,"Croftfoot",1.2,"",""
G45 9HF,Yes,55.809078,-4.237264,259887,659576,NS598595,1/1/1980 12:00:00 AM,,70,80,36,"Croftfoot",1.2,"",""
G45 9HG,Yes,55.809428,-4.23481,260042,659610,NS600596,1/1/1980 12:00:00 AM,,70,66,27,"Croftfoot",1.1,"",""
G45 9HH,Yes,55.810648,-4.231018,260284,659738,NS602597,1/1/1980 12:00:00 AM,,62,48,21,"Croftfoot",0.9,"",""
G45 9HJ,Yes,55.81031,-4.231286,260266,659701,NS602597,1/1/1980 12:00:00 AM,,63,45,17,"Croftfoot",0.9,"",""
G45 9HL,No,55.809833,-4.231833,260230,659649,NS602596,1/1/1980 12:00:00 AM,7/1/1996 12:00:00 AM,65,,,"Croftfoot",1.0,"",""
G45 9HN,Yes,55.809997,-4.231236,260268,659666,NS602596,6/1/1997 12:00:00 AM,,64,104,52,"Croftfoot",0.9,"",""
G45 9HP,Yes,55.808055,-4.240636,259672,659469,NS596594,6/1/1996 12:00:00 AM,,72,20,16,"King's Park",1.3,"",""
G45 9HQ,Yes,55.810097,-4.233636,260118,659682,NS601596,1/1/1980 12:00:00 AM,,67,63,40,"Croftfoot",1.0,"",""
G45 9HR,Yes,55.798709,-4.241567,259580,658431,NS595584,7/1/2002 12:00:00 AM,,131,135,47,"Croftfoot",2.3,"",""
G45 9HS,Yes,55.811119,-4.228826,260423,659786,NS604597,1/1/1980 12:00:00 AM,,55,42,24,"Croftfoot",0.8,"",""
G45 9HT,Yes,55.798511,-4.240614,259639,658407,NS596584,5/1/2002 12:00:00 AM,,133,40,15,"Croftfoot",2.3,"",""
G45 9HU,Yes,55.800485,-4.235367,259975,658616,NS599586,8/1/2011 12:00:00 AM,,129,,,"Croftfoot",2.0,"",""
G45 9HW,No,55.809767,-4.236442,259941,659651,NS599596,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,66,,,"Croftfoot",1.1,"",""
G45 9JA,Yes,55.802756,-4.231061,260253,658860,NS602588,1/1/1980 12:00:00 AM,,118,49,22,"Croftfoot",1.7,"",""
G45 9JB,Yes,55.803118,-4.23118,260247,658901,NS602589,1/1/1980 12:00:00 AM,,117,30,16,"Croftfoot",1.7,"",""
G45 9JD,Yes,55.803324,-4.231923,260201,658925,NS602589,1/1/1980 12:00:00 AM,,117,69,41,"Croftfoot",1.7,"",""
G45 9JE,Yes,55.80298,-4.235542,259973,658894,NS599588,5/1/1994 12:00:00 AM,,119,30,14,"Croftfoot",1.8,"",""
G45 9JF,Yes,55.799884,-4.232333,260163,658543,NS601585,12/1/2000 12:00:00 AM,,134,13,6,"Croftfoot",2.1,"",""
G45 9JG,Yes,55.803005,-4.234681,260027,658895,NS600588,1/1/1980 12:00:00 AM,,121,33,11,"Croftfoot",1.7,"",""
G45 9JH,Yes,55.802955,-4.232476,260165,658885,NS601588,1/1/1980 12:00:00 AM,,120,57,22,"Croftfoot",1.7,"",""
G45 9JJ,Yes,55.801983,-4.235979,259942,658784,NS599587,1/1/1980 12:00:00 AM,,121,59,34,"Croftfoot",1.9,"",""
G45 9JL,Yes,55.802529,-4.233649,260090,658840,NS600588,1/1/1980 12:00:00 AM,,121,90,37,"Croftfoot",1.8,"",""
G45 9JN,Yes,55.802184,-4.232847,260139,658800,NS601588,1/1/1980 12:00:00 AM,,121,14,7,"Croftfoot",1.8,"",""
G45 9JP,Yes,55.802312,-4.229791,260331,658808,NS603588,6/1/2005 12:00:00 AM,,121,94,0,"Croftfoot",1.8,"",""
G45 9JQ,Yes,55.80263,-4.23549,259975,658855,NS599588,1/1/1980 12:00:00 AM,,120,70,31,"Croftfoot",1.8,"",""
G45 9JR,Yes,55.802151,-4.232191,260180,658795,NS601587,1/1/1980 12:00:00 AM,,121,57,37,"Croftfoot",1.8,"",""
G45 9JS,Yes,55.801442,-4.232629,260150,658717,NS601587,1/1/1980 12:00:00 AM,,124,35,18,"Croftfoot",1.9,"",""
G45 9JT,Yes,55.802532,-4.230522,260286,658834,NS602588,1/1/1980 12:00:00 AM,,119,82,44,"Croftfoot",1.8,"",""
G45 9JU,Yes,55.801528,-4.231884,260197,658725,NS601587,1/1/1980 12:00:00 AM,,125,96,47,"Croftfoot",1.9,"",""
G45 9JW,Yes,55.801982,-4.23357,260093,658779,NS600587,1/1/1980 12:00:00 AM,,122,111,50,"Croftfoot",1.8,"",""
G45 9JX,Yes,55.801008,-4.231296,260232,658666,NS602586,1/1/1980 12:00:00 AM,,130,34,17,"Croftfoot",1.9,"",""
G45 9JY,Yes,55.801272,-4.229652,260336,658692,NS603586,1/1/1980 12:00:00 AM,,131,,,"Croftfoot",1.9,"",""
G45 9JZ,Yes,55.800415,-4.230783,260262,658599,NS602585,1/1/1980 12:00:00 AM,,133,14,9,"Croftfoot",2.0,"",""
G45 9LA,Yes,55.801798,-4.234804,260015,658761,NS600587,12/1/1996 12:00:00 AM,,121,41,24,"Croftfoot",1.9,"",""
G45 9LB,Yes,55.801643,-4.233439,260100,658741,NS601587,12/1/1996 12:00:00 AM,,123,43,20,"Croftfoot",1.9,"",""
G45 9LD,Yes,55.7993,-4.240708,259636,658495,NS596584,12/1/2000 12:00:00 AM,,130,47,19,"Croftfoot",2.2,"",""
G45 9LE,Yes,55.801881,-4.237681,259835,658776,NS598587,6/1/2001 12:00:00 AM,,119,53,23,"Croftfoot",1.9,"",""
G45 9LF,Yes,55.801206,-4.235232,259986,658696,NS599586,6/1/2004 12:00:00 AM,,124,22,9,"Croftfoot",1.9,"",""
G45 9LG,No,55.799313,-4.240469,259651,658496,NS596584,1/1/1980 12:00:00 AM,3/1/2001 12:00:00 AM,131,,,"Croftfoot",2.2,"",""
G45 9LH,No,55.801023,-4.239833,259697,658685,NS596586,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,122,,,"Croftfoot",2.0,"",""
G45 9LJ,Yes,55.799361,-4.241796,259568,658504,NS595585,6/1/2001 12:00:00 AM,,127,40,16,"Croftfoot",2.3,"",""
G45 9LL,Yes,55.798915,-4.236697,259886,658444,NS598584,12/1/1996 12:00:00 AM,,136,36,14,"Croftfoot",2.2,"",""
G45 9LN,Yes,55.801494,-4.238201,259801,658734,NS598587,6/1/1996 12:00:00 AM,,121,75,23,"Croftfoot",2.0,"",""
G45 9LP,Yes,55.800883,-4.238166,259801,658666,NS598586,6/1/1997 12:00:00 AM,,124,4,3,"Croftfoot",2.0,"",""
G45 9LQ,No,55.800288,-4.239759,259699,658603,NS596586,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,127,,,"Croftfoot",2.1,"",""
G45 9LR,No,55.800918,-4.237705,259830,658669,NS598586,1/1/1980 12:00:00 AM,7/1/1996 12:00:00 AM,123,,,"Croftfoot",2.0,"",""
G45 9LS,No,55.801687,-4.236441,259912,658752,NS599587,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,122,,,"Croftfoot",1.9,"",""
G45 9LT,No,55.801611,-4.234234,260050,658739,NS600587,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,122,,,"Croftfoot",1.9,"",""
G45 9LU,Yes,55.8008,-4.233358,260102,658647,NS601586,12/1/1996 12:00:00 AM,,129,51,24,"Croftfoot",2.0,"",""
G45 9LW,Yes,55.800794,-4.238608,259773,658657,NS597586,1/1/1980 12:00:00 AM,,124,14,10,"Croftfoot",2.0,"",""
G45 9LX,No,55.801139,-4.234495,260032,658687,NS600586,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,125,,,"Croftfoot",1.9,"",""
G45 9LY,Yes,55.801089,-4.236247,259922,658685,NS599586,1/1/1980 12:00:00 AM,,124,128,56,"Croftfoot",2.0,"",""
