Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G53 5XD,Yes,55.839667,-4.347903,253070,663209,NS530632,1/1/1980 12:00:00 AM,,19,104,40,"Mosspark",0.1,"",""
G53 5XH,No,55.840117,-4.352562,252780,663269,NS527632,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,21,,,"Mosspark",0.3,"",""
G53 5XJ,No,55.839988,-4.354631,252650,663259,NS526632,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,21,,,"Mosspark",0.4,"",""
G53 5XL,No,55.839709,-4.355093,252620,663229,NS526632,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,22,,,"Mosspark",0.4,"",""
G53 5XN,No,55.839653,-4.353333,252730,663219,NS527632,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,22,,,"Mosspark",0.3,"",""
G53 5XP,Yes,55.83901,-4.347943,253065,663136,NS530631,1/1/1980 12:00:00 AM,,26,43,20,"Mosspark",0.2,"",""
G53 5XR,Yes,55.838587,-4.346097,253179,663085,NS531630,1/1/1980 12:00:00 AM,,28,40,16,"Mosspark",0.3,"",""
G53 5XS,Yes,55.838223,-4.344925,253251,663042,NS532630,1/1/1980 12:00:00 AM,,27,24,9,"Mosspark",0.4,"",""
G53 5XT,Yes,55.839189,-4.347028,253123,663154,NS531631,1/1/1980 12:00:00 AM,,22,85,27,"Mosspark",0.2,"",""
G53 5XU,Yes,55.839711,-4.349359,252979,663217,NS529632,1/1/1980 12:00:00 AM,,20,53,19,"Mosspark",0.1,"",""
G53 5XW,Yes,55.839447,-4.350014,252937,663189,NS529631,1/1/1980 12:00:00 AM,,22,35,18,"Mosspark",0.2,"",""
G53 5XX,Yes,55.838079,-4.343974,253310,663024,NS533630,1/1/1980 12:00:00 AM,,22,31,16,"Mosspark",0.4,"",""
G53 5XY,Yes,55.837415,-4.343008,253368,662948,NS533629,1/1/1980 12:00:00 AM,,20,32,21,"Mosspark",0.5,"",""
G53 5YA,No,55.832031,-4.34773,253052,662359,NS530623,6/1/1998 12:00:00 AM,6/1/1999 12:00:00 AM,18,,,"Mosspark",1.0,"",""
G53 5YB,No,55.838952,-4.358002,252435,663151,NS524631,6/1/1999 12:00:00 AM,12/1/1999 12:00:00 AM,18,,,"Crookston Glasgow",0.6,"",""
G53 5YD,No,55.838952,-4.358002,252435,663151,NS524631,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,18,,,"Crookston Glasgow",0.6,"",""
G53 5YE,Yes,55.838904,-4.357264,252481,663144,NS524631,1/1/1980 12:00:00 AM,,21,74,35,"Crookston Glasgow",0.6,"",""
G53 5YF,Yes,55.837826,-4.357199,252481,663024,NS524630,1/1/1980 12:00:00 AM,,24,18,3,"Mosspark",0.6,"",""
G53 5YG,No,55.838104,-4.356338,252536,663053,NS525630,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,26,,,"Mosspark",0.6,"",""
G53 5YH,Yes,55.83813,-4.355429,252593,663054,NS525630,6/1/2000 12:00:00 AM,,27,44,16,"Mosspark",0.5,"",""
G53 5YJ,Yes,55.837975,-4.355052,252616,663036,NS526630,6/1/2000 12:00:00 AM,,26,85,38,"Mosspark",0.5,"",""
G53 5YL,Yes,55.839081,-4.355023,252622,663159,NS526631,1/1/1980 12:00:00 AM,,25,39,22,"Mosspark",0.5,"",""
G53 5YN,Yes,55.839425,-4.354916,252630,663197,NS526631,1/1/1980 12:00:00 AM,,24,59,28,"Mosspark",0.4,"",""
G53 5YP,Yes,55.838939,-4.353545,252714,663140,NS527631,1/1/1980 12:00:00 AM,,23,42,23,"Mosspark",0.4,"",""
G53 5YQ,No,55.838503,-4.356106,252552,663097,NS525630,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,26,,,"Mosspark",0.6,"",""
G53 5YR,Yes,55.837402,-4.354474,252650,662971,NS526629,1/1/1980 12:00:00 AM,,24,10,4,"Mosspark",0.5,"",""
G53 5YS,Yes,55.837462,-4.356027,252553,662981,NS525629,1/1/1980 12:00:00 AM,,24,52,18,"Mosspark",0.6,"",""
G53 5YT,Yes,55.83878,-4.356698,252516,663129,NS525631,1/1/1980 12:00:00 AM,,25,69,30,"Mosspark",0.6,"",""
G53 5YU,Yes,55.839756,-4.355942,252567,663236,NS525632,6/1/1996 12:00:00 AM,,22,10,6,"Mosspark",0.5,"",""
G53 5YW,Yes,55.839398,-4.352583,252776,663189,NS527631,1/1/1980 12:00:00 AM,,22,21,11,"Mosspark",0.3,"",""
G53 5YX,Yes,55.839804,-4.352495,252783,663234,NS527632,6/1/1996 12:00:00 AM,,21,36,16,"Mosspark",0.3,"",""
G53 5YY,Yes,55.839827,-4.35411,252682,663240,NS526632,6/1/1996 12:00:00 AM,,22,31,10,"Mosspark",0.4,"",""
G53 5YZ,Yes,55.839841,-4.355261,252610,663244,NS526632,6/1/1996 12:00:00 AM,,21,38,15,"Mosspark",0.4,"",""
G53 5ZA,No,55.839832,-4.355228,252612,663243,NS526632,6/1/2002 12:00:00 AM,3/1/2003 12:00:00 AM,22,,,"Mosspark",0.4,"",""
G53 6AA,Yes,55.8241,-4.346502,253099,661474,NS530614,1/1/1980 12:00:00 AM,,18,18,10,"Priesthill and Darnley",1.3,"",""
G53 6AB,Yes,55.823957,-4.346956,253070,661459,NS530614,1/1/1980 12:00:00 AM,,18,11,7,"Priesthill and Darnley",1.3,"",""
G53 6AD,No,55.824028,-4.347918,253010,661469,NS530614,1/1/1980 12:00:00 AM,12/1/1995 12:00:00 AM,18,,,"Priesthill and Darnley",1.4,"",""
G53 6AE,Yes,55.824197,-4.347292,253050,661487,NS530614,1/1/1980 12:00:00 AM,,18,,,"Priesthill and Darnley",1.4,"",""
G53 6AF,Yes,55.821783,-4.342147,253363,661207,NS533612,9/1/2008 12:00:00 AM,,18,0,0,"Priesthill and Darnley",1.1,"",""
G53 6AG,Yes,55.821783,-4.342147,253363,661207,NS533612,7/1/2007 12:00:00 AM,,18,0,0,"Priesthill and Darnley",1.1,"",""
G53 6AJ,Yes,55.823799,-4.349102,252935,661446,NS529614,1/1/1980 12:00:00 AM,,18,42,20,"Priesthill and Darnley",1.3,"",""
G53 6AL,Yes,55.823409,-4.349717,252895,661404,NS528614,1/1/1980 12:00:00 AM,,18,17,7,"Priesthill and Darnley",1.3,"",""
G53 6AN,Yes,55.82295,-4.35119,252801,661356,NS528613,1/1/1980 12:00:00 AM,,18,38,20,"Priesthill and Darnley",1.3,"",""
G53 6AP,Yes,55.820028,-4.350774,252816,661030,NS528610,1/1/1980 12:00:00 AM,,24,17,8,"Priesthill and Darnley",1.0,"",""
G53 6AR,Yes,55.821511,-4.353594,252645,661201,NS526612,1/1/1980 12:00:00 AM,,24,67,28,"Nitshill",1.1,"",""
G53 6AS,Yes,55.820553,-4.352945,252682,661093,NS526610,1/1/1980 12:00:00 AM,,26,74,24,"Nitshill",1.1,"",""
G53 6AT,Yes,55.820503,-4.35106,252800,661084,NS527610,1/1/1980 12:00:00 AM,,24,10,4,"Priesthill and Darnley",1.1,"",""
G53 6AU,Yes,55.821269,-4.350274,252852,661167,NS528611,1/1/1980 12:00:00 AM,,22,17,8,"Priesthill and Darnley",1.1,"",""
G53 6AW,Yes,55.821305,-4.352161,252734,661175,NS527611,1/1/1980 12:00:00 AM,,23,128,45,"Nitshill",1.1,"",""
G53 6AX,Yes,55.820877,-4.350075,252863,661123,NS528611,1/1/1980 12:00:00 AM,,24,36,17,"Priesthill and Darnley",1.1,"",""
G53 6AY,Yes,55.821707,-4.350365,252848,661216,NS528612,1/1/1980 12:00:00 AM,,21,17,9,"Priesthill and Darnley",1.2,"",""
G53 6AZ,Yes,55.82201,-4.351485,252779,661252,NS527612,1/1/1980 12:00:00 AM,,20,8,7,"Priesthill and Darnley",1.2,"",""
G53 6BA,Yes,55.822829,-4.348133,252992,661336,NS529613,1/1/1980 12:00:00 AM,,18,73,32,"Priesthill and Darnley",1.2,"",""
G53 6BB,Yes,55.822555,-4.349029,252935,661308,NS529613,1/1/1980 12:00:00 AM,,18,8,3,"Priesthill and Darnley",1.2,"",""
G53 6BD,Yes,55.823547,-4.348161,252993,661416,NS529614,1/1/1980 12:00:00 AM,,18,10,4,"Priesthill and Darnley",1.3,"",""
G53 6BE,Yes,55.82349,-4.348796,252953,661411,NS529614,1/1/1980 12:00:00 AM,,18,27,12,"Priesthill and Darnley",1.3,"",""
G53 6BF,Yes,55.822658,-4.3502,252862,661322,NS528613,6/1/2000 12:00:00 AM,,18,6,4,"Priesthill and Darnley",1.3,"",""
G53 6BG,Yes,55.822771,-4.350668,252833,661335,NS528613,1/1/1980 12:00:00 AM,,18,40,16,"Priesthill and Darnley",1.3,"",""
G53 6BH,Yes,55.820385,-4.354164,252605,661077,NS526610,1/1/1980 12:00:00 AM,,27,68,32,"Nitshill",1.0,"",""
G53 6BJ,Yes,55.819925,-4.353516,252644,661025,NS526610,1/1/1980 12:00:00 AM,,28,44,20,"Nitshill",1.0,"",""
G53 6BL,Yes,55.820843,-4.357976,252368,661136,NS523611,1/1/1980 12:00:00 AM,,30,107,36,"Nitshill",1.0,"",""
G53 6BN,Yes,55.819146,-4.354137,252602,660939,NS526609,12/1/2000 12:00:00 AM,,30,6,4,"Nitshill",0.9,"",""
G53 6BP,Yes,55.818869,-4.353083,252667,660906,NS526609,12/1/2000 12:00:00 AM,,27,5,4,"Nitshill",0.9,"",""
G53 6BQ,Yes,55.821336,-4.350997,252807,661176,NS528611,1/1/1980 12:00:00 AM,,23,81,32,"Priesthill and Darnley",1.1,"",""
G53 6BS,Yes,55.820549,-4.357798,252378,661103,NS523611,1/1/1980 12:00:00 AM,,32,97,34,"Nitshill",1.0,"",""
G53 6BT,Yes,55.820201,-4.35556,252517,661060,NS525610,1/1/1980 12:00:00 AM,,29,18,8,"Nitshill",1.0,"",""
G53 6BU,Yes,55.819626,-4.353927,252617,660992,NS526609,1/1/1980 12:00:00 AM,,29,60,22,"Nitshill",0.9,"",""
G53 6BX,Yes,55.818999,-4.351926,252740,660918,NS527609,1/1/1980 12:00:00 AM,,24,44,18,"Nitshill",0.9,"",""
G53 6BY,Yes,55.818865,-4.35259,252698,660905,NS526609,1/1/1980 12:00:00 AM,,26,41,21,"Nitshill",0.9,"",""
G53 6BZ,No,55.818103,-4.347561,253010,660809,NS530608,10/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,18,,,"Priesthill and Darnley",0.7,"",""
G53 6DD,Yes,55.818104,-4.352191,252720,660819,NS527608,1/1/1980 12:00:00 AM,,23,5,1,"Nitshill",0.8,"",""
G53 6DE,Yes,55.818732,-4.351351,252775,660887,NS527608,1/1/1980 12:00:00 AM,,23,67,22,"Priesthill and Darnley",0.9,"",""
G53 6DF,Yes,55.820553,-4.349609,252891,661086,NS528610,1/1/1980 12:00:00 AM,,23,37,13,"Priesthill and Darnley",1.0,"",""
G53 6DG,Yes,55.821077,-4.349497,252900,661144,NS529611,1/1/1980 12:00:00 AM,,23,17,7,"Priesthill and Darnley",1.1,"",""
G53 6DH,Yes,55.821405,-4.348766,252947,661179,NS529611,12/1/2000 12:00:00 AM,,21,10,5,"Priesthill and Darnley",1.1,"",""
G53 6DJ,Yes,55.822756,-4.347698,253019,661327,NS530613,1/1/1980 12:00:00 AM,,18,64,29,"Priesthill and Darnley",1.2,"",""
G53 6DN,Yes,55.818076,-4.346634,253068,660804,NS530608,3/1/1985 12:00:00 AM,,17,8,5,"Priesthill and Darnley",0.7,"",""
G53 6DQ,Yes,55.821919,-4.348701,252953,661236,NS529612,1/1/1980 12:00:00 AM,,20,21,7,"Priesthill and Darnley",1.1,"",""
G53 6DR,No,55.821849,-4.349064,252930,661229,NS529612,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,20,,,"Priesthill and Darnley",1.1,"",""
G53 6DS,No,55.822029,-4.349075,252930,661249,NS529612,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,20,,,"Priesthill and Darnley",1.2,"",""
G53 6DU,No,55.822118,-4.34908,252930,661259,NS529612,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,19,,,"Priesthill and Darnley",1.2,"",""
G53 6DX,No,55.82042,-4.339176,253544,661049,NS535610,4/1/1989 12:00:00 AM,1/1/2004 12:00:00 AM,17,,,"Priesthill and Darnley",0.9,"",""
G53 6ED,No,55.820239,-4.339229,253540,661029,NS535610,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,17,,,"Priesthill and Darnley",0.9,"",""
G53 6EG,Yes,55.817638,-4.359843,252239,660784,NS522607,8/1/2018 12:00:00 AM,,20,,,"Nitshill",0.6,"",""
G53 6EH,Yes,55.817767,-4.359228,252278,660797,NS522607,6/1/2019 12:00:00 AM,,28,,,"Nitshill",0.6,"",""
G53 6EJ,Yes,55.818658,-4.361485,252140,660901,NS521609,7/1/2019 12:00:00 AM,,28,,,"Nitshill",0.8,"",""
G53 6EL,Yes,55.822829,-4.349269,252921,661339,NS529613,8/1/2018 12:00:00 AM,,17,,,"Priesthill and Darnley",1.2,"",""
G53 6EN,Yes,55.822188,-4.349901,252879,661269,NS528612,10/1/2018 12:00:00 AM,,17,,,"Priesthill and Darnley",1.2,"",""
G53 6EP,Yes,55.816217,-4.360379,252200,660627,NS521606,2/1/2019 12:00:00 AM,,17,,,"Nitshill",0.5,"",""
G53 6EQ,Yes,55.822744,-4.346452,253097,661323,NS530613,8/1/2008 12:00:00 AM,,19,,,"Priesthill and Darnley",1.2,"",""
G53 6ER,Yes,55.817248,-4.358622,252314,660738,NS523607,6/1/2019 12:00:00 AM,,17,,,"Nitshill",0.6,"",""
G53 6ES,No,55.821848,-4.344434,253220,661219,NS532612,8/1/1973 12:00:00 AM,8/1/1976 12:00:00 AM,17,,,"Priesthill and Darnley",1.1,"",""
G53 6ET,No,55.819755,-4.345745,253130,660989,NS531609,5/1/1993 12:00:00 AM,2/1/1995 12:00:00 AM,17,,,"Priesthill and Darnley",0.9,"",""
G53 6EU,Yes,55.821605,-4.344452,253218,661192,NS532611,1/1/1980 12:00:00 AM,,17,32,14,"Priesthill and Darnley",1.1,"",""
G53 6EW,Yes,55.823218,-4.34487,253198,661373,NS531613,1/1/1980 12:00:00 AM,,18,0,0,"Priesthill and Darnley",1.2,"",""
G53 6EX,Yes,55.821088,-4.344692,253201,661135,NS532611,1/1/1980 12:00:00 AM,,18,16,8,"Priesthill and Darnley",1.0,"",""
G53 6EY,Yes,55.820306,-4.345172,253168,661049,NS531610,1/1/1980 12:00:00 AM,,18,33,16,"Priesthill and Darnley",0.9,"",""
G53 6EZ,Yes,55.819854,-4.345783,253128,661000,NS531610,1/1/1980 12:00:00 AM,,18,32,17,"Priesthill and Darnley",0.9,"",""
G53 6HA,Yes,55.819138,-4.345628,253135,660920,NS531609,1/1/1980 12:00:00 AM,,17,15,8,"Priesthill and Darnley",0.8,"",""
G53 6HB,Yes,55.81898,-4.346832,253059,660905,NS530609,1/1/1980 12:00:00 AM,,18,54,24,"Priesthill and Darnley",0.8,"",""
G53 6HD,Yes,55.818886,-4.347529,253015,660896,NS530608,1/1/1980 12:00:00 AM,,19,40,18,"Priesthill and Darnley",0.8,"",""
G53 6HE,Yes,55.819377,-4.348342,252966,660953,NS529609,1/1/1980 12:00:00 AM,,21,10,4,"Priesthill and Darnley",0.9,"",""
G53 6HF,Yes,55.820244,-4.347467,253024,661047,NS530610,1/1/1980 12:00:00 AM,,20,38,15,"Priesthill and Darnley",0.9,"",""
G53 6HG,Yes,55.820019,-4.34699,253053,661021,NS530610,1/1/1980 12:00:00 AM,,19,35,16,"Priesthill and Darnley",0.9,"",""
G53 6HH,Yes,55.820557,-4.346592,253080,661080,NS530610,1/1/1980 12:00:00 AM,,19,17,8,"Priesthill and Darnley",1.0,"",""
G53 6HJ,Yes,55.821398,-4.346355,253098,661173,NS530611,1/1/1980 12:00:00 AM,,20,41,15,"Priesthill and Darnley",1.0,"",""
G53 6HL,Yes,55.821246,-4.345819,253131,661155,NS531611,1/1/1980 12:00:00 AM,,19,35,16,"Priesthill and Darnley",1.0,"",""
G53 6HN,Yes,55.820518,-4.345839,253127,661074,NS531610,1/1/1980 12:00:00 AM,,19,49,16,"Priesthill and Darnley",0.9,"",""
G53 6HP,Yes,55.821348,-4.34707,253053,661169,NS530611,1/1/1980 12:00:00 AM,,21,29,14,"Priesthill and Darnley",1.1,"",""
G53 6HQ,Yes,55.819483,-4.347309,253031,660962,NS530609,1/1/1980 12:00:00 AM,,19,27,13,"Priesthill and Darnley",0.9,"",""
G53 6HR,No,55.822251,-4.346853,253070,661269,NS530612,8/1/1973 12:00:00 AM,8/1/1976 12:00:00 AM,19,,,"Priesthill and Darnley",1.1,"",""
G53 6HS,Yes,55.821545,-4.347593,253021,661192,NS530611,1/1/1980 12:00:00 AM,,21,26,14,"Priesthill and Darnley",1.1,"",""
G53 6HT,No,55.822071,-4.346843,253070,661249,NS530612,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,19,,,"Priesthill and Darnley",1.1,"",""
G53 6HW,Yes,55.821485,-4.345083,253178,661180,NS531611,1/1/1980 12:00:00 AM,,17,21,6,"Priesthill and Darnley",1.0,"",""
G53 6JA,Yes,55.819091,-4.353256,252657,660931,NS526609,1/1/1980 12:00:00 AM,,28,34,16,"Nitshill",0.9,"",""
G53 6JB,Yes,55.818581,-4.355013,252545,660878,NS525608,1/1/1980 12:00:00 AM,,33,27,15,"Nitshill",0.8,"",""
G53 6JD,Yes,55.820131,-4.357102,252420,661055,NS524610,1/1/1980 12:00:00 AM,,33,99,36,"Nitshill",0.9,"",""
G53 6JE,Yes,55.819161,-4.358959,252300,660951,NS523609,1/1/1980 12:00:00 AM,,39,1,1,"Nitshill",0.8,"",""
G53 6JF,Yes,55.819667,-4.357873,252370,661005,NS523610,12/1/2001 12:00:00 AM,,38,68,31,"Nitshill",0.9,"",""
G53 6JG,Yes,55.819403,-4.358527,252328,660977,NS523609,12/1/2001 12:00:00 AM,,39,34,20,"Nitshill",0.8,"",""
G53 6JH,Yes,55.817132,-4.355548,252506,660718,NS525607,7/1/2007 12:00:00 AM,,29,12,4,"Nitshill",0.6,"",""
G53 6JJ,Yes,55.818041,-4.357838,252366,660824,NS523608,1/1/2007 12:00:00 AM,,36,22,10,"Nitshill",0.7,"",""
G53 6JL,Yes,55.817121,-4.357096,252409,660720,NS524607,1/1/1980 12:00:00 AM,,31,65,22,"Nitshill",0.6,"",""
G53 6JN,No,55.816713,-4.357279,252396,660675,NS523606,1/1/1980 12:00:00 AM,10/1/2006 12:00:00 AM,29,,,"Nitshill",0.6,"",""
G53 6JP,No,55.816578,-4.360543,252191,660667,NS521606,1/1/1980 12:00:00 AM,2/1/2007 12:00:00 AM,27,,,"Nitshill",0.5,"",""
G53 6JQ,Yes,55.817534,-4.355205,252529,660762,NS525607,1/1/1980 12:00:00 AM,,30,36,16,"Nitshill",0.7,"",""
G53 6JR,No,55.818425,-4.360304,252213,660872,NS522608,1/1/1980 12:00:00 AM,10/1/2004 12:00:00 AM,33,,,"Nitshill",0.7,"",""
G53 6JS,Yes,55.818807,-4.359146,252287,660912,NS522609,1/1/1980 12:00:00 AM,,38,11,2,"Nitshill",0.8,"",""
G53 6JT,Yes,55.820291,-4.360243,252224,661080,NS522610,1/1/1980 12:00:00 AM,,32,9,4,"Nitshill",0.9,"",""
G53 6JU,No,55.81765,-4.350567,252820,660765,NS528607,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,20,,,"Priesthill and Darnley",0.8,"",""
G53 6JW,No,55.816481,-4.359037,252285,660653,NS522606,1/1/1980 12:00:00 AM,10/1/2006 12:00:00 AM,28,,,"Nitshill",0.5,"",""
G53 6JX,Yes,55.815699,-4.341175,253401,660528,NS534605,5/1/2005 12:00:00 AM,,25,60,18,"Priesthill and Darnley",0.4,"",""
G53 6LA,Yes,55.818485,-4.350633,252819,660858,NS528608,1/1/1980 12:00:00 AM,,21,63,23,"Priesthill and Darnley",0.9,"",""
G53 6LB,Yes,55.81922,-4.349305,252905,660937,NS529609,1/1/1980 12:00:00 AM,,21,20,8,"Priesthill and Darnley",0.9,"",""
G53 6LD,Yes,55.820401,-4.348674,252949,661067,NS529610,1/1/1980 12:00:00 AM,,22,69,27,"Priesthill and Darnley",1.0,"",""
G53 6LE,Yes,55.820176,-4.348213,252977,661041,NS529610,1/1/1980 12:00:00 AM,,21,57,28,"Priesthill and Darnley",0.9,"",""
G53 6LF,Yes,55.818294,-4.350255,252842,660836,NS528608,1/1/1980 12:00:00 AM,,20,53,22,"Priesthill and Darnley",0.8,"",""
G53 6LG,Yes,55.816864,-4.350775,252804,660678,NS528606,1/1/1980 12:00:00 AM,,21,18,5,"Priesthill and Darnley",0.7,"",""
G53 6LH,Yes,55.816314,-4.350423,252824,660616,NS528606,1/1/1980 12:00:00 AM,,23,49,32,"Priesthill and Darnley",0.7,"",""
G53 6LJ,Yes,55.816167,-4.348706,252931,660596,NS529605,1/1/1980 12:00:00 AM,,22,70,35,"Priesthill and Darnley",0.6,"",""
G53 6LL,Yes,55.816452,-4.346951,253042,660624,NS530606,1/1/1980 12:00:00 AM,,21,9,6,"Priesthill and Darnley",0.5,"",""
G53 6LN,Yes,55.816814,-4.348713,252933,660668,NS529606,1/1/1980 12:00:00 AM,,19,67,28,"Priesthill and Darnley",0.6,"",""
G53 6LP,Yes,55.815908,-4.351452,252758,660573,NS527605,1/1/1980 12:00:00 AM,,25,38,23,"Priesthill and Darnley",0.7,"",""
G53 6LQ,Yes,55.816486,-4.348917,252919,660632,NS529606,1/1/1980 12:00:00 AM,,21,57,29,"Priesthill and Darnley",0.6,"",""
G53 6LR,Yes,55.815632,-4.352233,252708,660544,NS527605,1/1/1980 12:00:00 AM,,28,15,10,"Nitshill",0.6,"",""
G53 6LS,Yes,55.815465,-4.351537,252751,660524,NS527605,1/1/1980 12:00:00 AM,,29,45,27,"Priesthill and Darnley",0.7,"",""
G53 6LT,Yes,55.815578,-4.349867,252856,660533,NS528605,1/1/1980 12:00:00 AM,,29,63,39,"Priesthill and Darnley",0.6,"",""
G53 6LU,Yes,55.815667,-4.348053,252970,660539,NS529605,1/1/1980 12:00:00 AM,,28,21,14,"Priesthill and Darnley",0.5,"",""
G53 6LW,Yes,55.817576,-4.351137,252784,660758,NS527607,1/1/1980 12:00:00 AM,,20,10,4,"Priesthill and Darnley",0.8,"",""
G53 6LX,No,55.815119,-4.351787,252734,660486,NS527604,1/1/1980 12:00:00 AM,3/1/2002 12:00:00 AM,32,,,"Nitshill",0.6,"",""
G53 6LY,No,55.815194,-4.349302,252890,660489,NS528604,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,33,,,"Priesthill and Darnley",0.5,"",""
G53 6LZ,No,55.815311,-4.347872,252980,660499,NS529604,8/1/1973 12:00:00 AM,12/1/1981 12:00:00 AM,32,,,"Priesthill and Darnley",0.5,"",""
G53 6NA,No,55.815401,-4.347877,252980,660509,NS529605,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,31,,,"Priesthill and Darnley",0.5,"",""
G53 6NB,No,55.814964,-4.347213,253020,660459,NS530604,8/1/1973 12:00:00 AM,12/1/1981 12:00:00 AM,38,,,"Priesthill and Darnley",0.4,"",""
G53 6ND,No,55.814874,-4.347207,253020,660449,NS530604,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,39,,,"Priesthill and Darnley",0.4,"",""
G53 6NE,No,55.814784,-4.347202,253020,660439,NS530604,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,40,,,"Priesthill and Darnley",0.4,"",""
G53 6NF,No,55.814695,-4.347196,253020,660429,NS530604,8/1/1973 12:00:00 AM,2/1/1979 12:00:00 AM,42,,,"Priesthill and Darnley",0.4,"",""
G53 6NG,Yes,55.81532,-4.352791,252672,660511,NS526605,9/1/1980 12:00:00 AM,,29,26,12,"Nitshill",0.6,"",""
G53 6NH,No,55.815216,-4.352815,252670,660499,NS526604,8/1/1973 12:00:00 AM,8/1/1976 12:00:00 AM,31,,,"Nitshill",0.6,"",""
G53 6NJ,No,55.815037,-4.352804,252670,660479,NS526604,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,32,,,"Nitshill",0.6,"",""
G53 6NL,Yes,55.815473,-4.353215,252646,660529,NS526605,1/1/1980 12:00:00 AM,,29,6,6,"Nitshill",0.6,"",""
G53 6NP,Yes,55.812728,-4.354133,252578,660225,NS525602,1/1/1980 12:00:00 AM,,33,79,50,"Nitshill",0.4,"",""
G53 6NQ,Yes,55.813692,-4.353585,252616,660331,NS526603,1/1/1980 12:00:00 AM,,33,102,57,"Nitshill",0.4,"",""
G53 6NR,Yes,55.812568,-4.3569,252404,660213,NS524602,1/1/1980 12:00:00 AM,,32,88,53,"Nitshill",0.2,"",""
G53 6NW,Yes,55.812844,-4.351363,252752,660232,NS527602,1/1/1980 12:00:00 AM,,38,69,37,"Priesthill and Darnley",0.5,"",""
G53 6NY,Yes,55.815247,-4.33944,253508,660474,NS535604,1/1/2004 12:00:00 AM,,23,32,14,"Priesthill and Darnley",0.4,"",""
G53 6NZ,Yes,55.815584,-4.339205,253524,660511,NS535605,6/1/2003 12:00:00 AM,,22,29,13,"Priesthill and Darnley",0.4,"",""
G53 6PA,Yes,55.817642,-4.350024,252854,660763,NS528607,1/1/1980 12:00:00 AM,,19,12,6,"Priesthill and Darnley",0.8,"",""
G53 6PB,Yes,55.818485,-4.349229,252907,660855,NS529608,1/1/1980 12:00:00 AM,,20,25,10,"Priesthill and Darnley",0.8,"",""
G53 6PD,Yes,55.818511,-4.347394,253022,660854,NS530608,1/1/1980 12:00:00 AM,,18,72,30,"Priesthill and Darnley",0.8,"",""
G53 6PE,Yes,55.818054,-4.346076,253103,660801,NS531608,1/1/1980 12:00:00 AM,,17,19,15,"Priesthill and Darnley",0.7,"",""
G53 6PF,Yes,55.818096,-4.347481,253015,660808,NS530608,1/1/1980 12:00:00 AM,,18,57,30,"Priesthill and Darnley",0.7,"",""
G53 6PG,Yes,55.817627,-4.348474,252951,660758,NS529607,1/1/1980 12:00:00 AM,,18,67,26,"Priesthill and Darnley",0.7,"",""
G53 6PH,No,55.817195,-4.34425,253214,660701,NS532607,1/1/1980 12:00:00 AM,11/1/2007 12:00:00 AM,18,,,"Priesthill and Darnley",0.6,"",""
G53 6PJ,Yes,55.816959,-4.339864,253488,660666,NS534606,1/1/1980 12:00:00 AM,,20,52,18,"Priesthill and Darnley",0.6,"",""
G53 6PL,Yes,55.816097,-4.339635,253499,660569,NS534605,1/1/1980 12:00:00 AM,,22,48,20,"Priesthill and Darnley",0.5,"",""
G53 6PN,Yes,55.815362,-4.339048,253533,660486,NS535604,5/1/2003 12:00:00 AM,,22,25,8,"Priesthill and Darnley",0.4,"",""
G53 6PP,No,55.816093,-4.342683,253308,660575,NS533605,10/1/1994 12:00:00 AM,6/1/1997 12:00:00 AM,24,,,"Priesthill and Darnley",0.4,"",""
G53 6PQ,Yes,55.817405,-4.345045,253165,660726,NS531607,11/1/2009 12:00:00 AM,,17,77,25,"Priesthill and Darnley",0.6,"",""
G53 6PR,Yes,55.814637,-4.340329,253450,660408,NS534604,1/1/1980 12:00:00 AM,,26,36,15,"Priesthill and Darnley",0.3,"",""
G53 6PS,Yes,55.816119,-4.340833,253424,660574,NS534605,1/1/1980 12:00:00 AM,,23,113,39,"Priesthill and Darnley",0.5,"",""
G53 6PT,No,55.816845,-4.341404,253391,660656,NS533606,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,20,,,"Priesthill and Darnley",0.5,"",""
